id,year_id,formation_place,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_freekick_total,att_ibox_miss,att_lf_total,att_lg_centre,att_miss_high,att_miss_left,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_pass,interception,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,second_goal_assist,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_flick_on,accurate_launches,accurate_pull_back,accurate_through_ball,att_bx_centre,att_goal_high_left,att_hd_goal,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_target,att_miss_right,att_obox_post,att_post_high,big_chance_created,big_chance_missed,big_chance_scored,clean_sheet,draws,effective_head_clearance,error_lead_to_shot,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,penalty_won,pen_goals_conceded,post_scoring_att,shield_ball_oop,six_yard_block,total_fastbreak,total_flick_on,total_pull_back,total_through_ball,att_bx_left,att_miss_high_left,att_one_on_one,att_sv_high_centre,assist_pass_lost,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_goal_low_right,att_hd_miss,att_hd_target,att_ibox_post,att_lf_goal,att_miss_high_right,att_obox_goal,att_obxd_right,att_obx_right,att_post_right,att_rf_goal,att_setpiece,shot_fastbreak,att_sv_high_right,att_cmiss_high_left,att_goal_high_right,assist_penalty_won,att_cmiss_high,att_goal_low_centre,att_sv_high_left,error_lead_to_goal,foul_throw_in,att_goal_high_centre,att_goal_low_left,att_lg_right,att_obxd_left,att_pen_goal,att_pen_target,goal_assist_deadball,goal_assist_setplay,att_hd_post,clearance_off_line,own_goals,att_freekick_post,attempts_ibox,att_cmiss_high_right,att_obp_goal,att_obx_left,att_post_left,touches_in_opp_box,red_card,second_yellow,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,goal_kicks,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_keeper_sweeper,assist_attempt_saved,attempts_obox,goal_fastbreak,cross_not_claimed,dive_catch,gk_smother,good_high_claim,penalty_faced,penalty_save,stand_save,total_high_claim,assist_blocked_shot,assist_free_kick_won,assist_handball_won,assist_own_goal,att_lg_left,dangerous_play,att_pen_miss,assist_post,att_pen_post
2905,22,0.0,39.0,5.0,,6.0,6.0,,225.0,34.0,7.0,258.0,,50.0,54.0,25.0,2.0,93.0,65.0,21.0,,4.0,,7.0,11.0,,2.0,5.0,2.0,8.0,,11.0,32.0,4.0,20.0,4.0,1.0,2.0,103.0,22.0,,18.0,13.0,3.0,,22.0,4.0,37.0,109.0,96.0,,7.0,35.0,12.0,19.0,,98.0,11.0,25.0,21.0,4.0,,124.0,4.0,4.0,,91.0,21.0,16.0,12.0,,1216.0,7.0,17.0,11.0,360.0,1.0,74.0,58.0,21.0,213.0,213.0,5.0,1.0,16.0,19.0,86.0,1.0,15.0,132.0,240.0,13.0,24.0,48.0,10.0,7.0,11.0,,26.0,26.0,214.0,356.0,,44.0,7.0,8.0,378.0,39.0,7.0,14.0,10.0,,596.0,29.0,29.0,29.0,4.0,7.0,10.0,10.0,3.0,12.0,,1.0,1.0,20.0,,1.0,7.0,11.0,2.0,8.0,1.0,3.0,,,1.0,3.0,1.0,,9.0,7.0,,3.0,3.0,3.0,3.0,3.0,7.0,,,,2.0,,,4.0,,,1.0,1.0,70.0,2.0,1.0,3.0,1.0,,,,3.0,2.0,,,,,2.0,3.0,3.0,,,4.0,1.0,,,,2.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9983,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,22,315.0,83.0,18.0,,4.0,4.0,,249.0,43.0,16.0,328.0,,126.0,73.0,31.0,7.0,181.0,169.0,23.0,,3.0,,4.0,7.0,,,3.0,4.0,3.0,5.0,12.0,24.0,8.0,21.0,5.0,3.0,1.0,116.0,38.0,,21.0,10.0,8.0,,9.0,2.0,39.0,228.0,140.0,,20.0,65.0,19.0,52.0,,115.0,19.0,33.0,28.0,5.0,4.0,157.0,6.0,6.0,,111.0,22.0,16.0,16.0,1.0,1776.0,10.0,14.0,12.0,478.0,2.0,72.0,83.0,23.0,272.0,272.0,7.0,6.0,25.0,22.0,146.0,,7.0,145.0,318.0,10.0,24.0,99.0,23.0,20.0,29.0,,11.0,11.0,248.0,400.0,,59.0,20.0,12.0,488.0,29.0,6.0,12.0,16.0,,753.0,43.0,43.0,42.0,9.0,10.0,13.0,11.0,3.0,33.0,,,,10.0,,,1.0,6.0,1.0,6.0,3.0,3.0,,,,5.0,,1.0,6.0,14.0,,1.0,,1.0,,1.0,14.0,,,,2.0,,2.0,,,,,3.0,115.0,,,3.0,,,,,1.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,4.0,2.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176,22,0.0,28.0,5.0,,,,,76.0,8.0,2.0,104.0,2.0,12.0,8.0,10.0,3.0,35.0,24.0,5.0,,,,3.0,4.0,,1.0,1.0,,1.0,,1.0,3.0,,,,,,22.0,22.0,2.0,14.0,1.0,8.0,1.0,13.0,3.0,10.0,43.0,35.0,2.0,6.0,20.0,1.0,5.0,,50.0,4.0,8.0,8.0,,,18.0,14.0,14.0,,24.0,13.0,5.0,6.0,1.0,372.0,4.0,1.0,,135.0,1.0,55.0,8.0,5.0,74.0,74.0,,9.0,13.0,14.0,41.0,,4.0,45.0,102.0,9.0,5.0,32.0,9.0,6.0,21.0,,16.0,16.0,62.0,121.0,1.0,9.0,4.0,,137.0,5.0,3.0,6.0,10.0,2.0,251.0,2.0,2.0,5.0,1.0,13.0,5.0,6.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,3.0,3.0,,,,,,,3.0,1.0,1.0,,4.0,,,2.0,,,,,7.0,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,22,330.0,41.0,2.0,1.0,2.0,1.0,,93.0,28.0,4.0,132.0,1.0,9.0,3.0,14.0,3.0,21.0,27.0,7.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,59.0,20.0,,8.0,,7.0,3.0,3.0,1.0,9.0,35.0,17.0,,,16.0,2.0,7.0,,37.0,5.0,2.0,2.0,,,10.0,3.0,3.0,,47.0,16.0,12.0,4.0,,380.0,1.0,7.0,1.0,169.0,1.0,20.0,31.0,6.0,70.0,70.0,1.0,3.0,16.0,8.0,32.0,,1.0,42.0,127.0,2.0,8.0,50.0,10.0,,5.0,3.0,6.0,4.0,70.0,131.0,,30.0,10.0,1.0,175.0,2.0,5.0,9.0,6.0,1.0,230.0,9.0,9.0,7.0,9.0,1.0,1.0,4.0,3.0,2.0,,,2.0,2.0,,,1.0,,,1.0,,1.0,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,5.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,22,371.0,503.0,59.0,34.0,56.0,22.0,19.0,623.0,22.0,92.0,1070.0,2.0,13.0,11.0,32.0,7.0,310.0,236.0,17.0,32.0,,15.0,6.0,40.0,,3.0,2.0,12.0,11.0,12.0,31.0,27.0,1.0,5.0,5.0,,5.0,210.0,155.0,12.0,51.0,13.0,26.0,114.0,24.0,13.0,33.0,92.0,81.0,12.0,68.0,221.0,4.0,18.0,52.0,428.0,30.0,55.0,47.0,8.0,1.0,35.0,33.0,33.0,,258.0,171.0,92.0,18.0,8.0,2661.0,28.0,26.0,16.0,1271.0,11.0,268.0,143.0,112.0,460.0,460.0,4.0,83.0,68.0,51.0,418.0,,17.0,284.0,1046.0,21.0,54.0,556.0,149.0,68.0,19.0,108.0,197.0,89.0,420.0,955.0,26.0,23.0,168.0,1.0,1314.0,46.0,2.0,2.0,39.0,2.0,1873.0,22.0,22.0,17.0,6.0,16.0,24.0,30.0,3.0,3.0,4.0,,2.0,8.0,,1.0,1.0,1.0,3.0,1.0,12.0,10.0,,,4.0,1.0,2.0,6.0,8.0,29.0,1.0,3.0,2.0,5.0,5.0,,29.0,1.0,4.0,2.0,6.0,,,2.0,,3.0,,,8.0,,4.0,3.0,1.0,,1.0,,,3.0,,,5.0,8.0,,,,,2.0,1.0,,3.0,1.0,,,2.0,,2.0,,,,,1.0,,,,,2.0,,,1.0,,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,22,0.0,36.0,3.0,,,,,30.0,,6.0,66.0,21.0,3.0,7.0,5.0,2.0,34.0,24.0,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,18.0,7.0,,5.0,,6.0,,4.0,2.0,1.0,16.0,16.0,,16.0,18.0,1.0,6.0,,31.0,2.0,9.0,6.0,3.0,,17.0,3.0,3.0,,32.0,17.0,8.0,3.0,1.0,274.0,,,1.0,86.0,1.0,1.0,30.0,5.0,40.0,40.0,1.0,3.0,3.0,5.0,5.0,,,13.0,66.0,5.0,,41.0,7.0,16.0,,,6.0,6.0,22.0,51.0,7.0,,13.0,,86.0,1.0,1.0,3.0,7.0,29.0,164.0,5.0,5.0,2.0,1.0,,,4.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,11.0,,,,,,,11.0,,,,,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,22,0.0,459.0,48.0,11.0,17.0,7.0,1.0,687.0,25.0,55.0,1129.0,15.0,23.0,15.0,34.0,12.0,222.0,132.0,30.0,6.0,2.0,,4.0,3.0,,3.0,2.0,6.0,5.0,3.0,14.0,19.0,2.0,17.0,,1.0,1.0,147.0,144.0,8.0,37.0,8.0,20.0,35.0,16.0,19.0,24.0,102.0,107.0,8.0,27.0,209.0,8.0,23.0,1.0,491.0,28.0,45.0,39.0,6.0,,59.0,45.0,45.0,,364.0,189.0,134.0,16.0,9.0,2461.0,17.0,20.0,4.0,1305.0,9.0,104.0,200.0,79.0,336.0,336.0,12.0,68.0,64.0,37.0,346.0,,9.0,287.0,1091.0,18.0,37.0,494.0,120.0,27.0,34.0,27.0,62.0,36.0,414.0,916.0,14.0,26.0,91.0,,1348.0,21.0,11.0,6.0,48.0,15.0,1745.0,27.0,27.0,25.0,14.0,22.0,10.0,36.0,2.0,6.0,4.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,1.0,4.0,,,1.0,2.0,1.0,6.0,4.0,12.0,,1.0,1.0,1.0,1.0,1.0,12.0,,1.0,,6.0,1.0,,3.0,,1.0,,,16.0,2.0,14.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
3527,22,0.0,127.0,10.0,,,,,77.0,4.0,19.0,204.0,1.0,2.0,6.0,16.0,6.0,61.0,43.0,2.0,,,,,,,,,,,,,,,,,,,25.0,39.0,2.0,8.0,,17.0,,,1.0,4.0,33.0,42.0,2.0,8.0,28.0,,8.0,,65.0,5.0,11.0,9.0,2.0,,16.0,12.0,12.0,,79.0,24.0,13.0,6.0,2.0,514.0,1.0,1.0,,234.0,3.0,19.0,16.0,6.0,43.0,43.0,,18.0,21.0,8.0,69.0,,,20.0,200.0,5.0,2.0,142.0,18.0,8.0,4.0,,1.0,1.0,33.0,97.0,2.0,4.0,26.0,,238.0,,4.0,11.0,29.0,1.0,319.0,2.0,2.0,6.0,5.0,2.0,,21.0,3.0,,1.0,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,4.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
4213,22,0.0,31.0,1.0,,,,,80.0,9.0,3.0,111.0,,32.0,27.0,19.0,,38.0,49.0,6.0,,2.0,,10.0,8.0,,1.0,4.0,2.0,2.0,2.0,8.0,29.0,7.0,20.0,3.0,2.0,3.0,58.0,14.0,,6.0,4.0,1.0,,5.0,,12.0,62.0,42.0,,4.0,14.0,3.0,18.0,,54.0,5.0,7.0,6.0,1.0,2.0,40.0,2.0,2.0,,27.0,7.0,4.0,4.0,,661.0,2.0,5.0,13.0,167.0,2.0,29.0,17.0,14.0,108.0,108.0,3.0,2.0,9.0,6.0,34.0,,14.0,47.0,105.0,3.0,7.0,38.0,1.0,4.0,9.0,,5.0,5.0,94.0,140.0,1.0,13.0,5.0,10.0,173.0,31.0,4.0,14.0,4.0,,283.0,21.0,21.0,8.0,12.0,3.0,7.0,4.0,,8.0,,,,10.0,,,3.0,2.0,3.0,6.0,1.0,3.0,,,,5.0,3.0,1.0,3.0,3.0,,5.0,5.0,1.0,1.0,1.0,3.0,2.0,,,2.0,,,1.0,2.0,,1.0,2.0,35.0,,1.0,3.0,4.0,2.0,,,2.0,2.0,1.0,,,,,3.0,,2.0,1.0,,2.0,,,,4.0,1.0,1.0,,,,,1.0,3.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
4758,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9762,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10479,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,22,111.0,310.0,33.0,,2.0,2.0,,205.0,1.0,23.0,513.0,74.0,21.0,15.0,23.0,9.0,140.0,71.0,3.0,,,,1.0,1.0,,,,1.0,2.0,,3.0,3.0,,2.0,,,,58.0,94.0,6.0,23.0,1.0,13.0,,3.0,13.0,8.0,71.0,72.0,6.0,118.0,82.0,,19.0,,299.0,17.0,22.0,18.0,4.0,,41.0,37.0,37.0,4.0,183.0,121.0,72.0,12.0,18.0,1497.0,2.0,1.0,,619.0,6.0,17.0,145.0,23.0,163.0,163.0,1.0,63.0,30.0,23.0,84.0,,3.0,75.0,508.0,11.0,3.0,339.0,65.0,118.0,24.0,,16.0,16.0,120.0,301.0,18.0,1.0,45.0,,624.0,4.0,4.0,6.0,33.0,84.0,994.0,5.0,5.0,11.0,9.0,13.0,2.0,24.0,5.0,,4.0,,,,,,1.0,,,,,1.0,,,1.0,,,5.0,2.0,40.0,1.0,,,,,,40.0,,5.0,7.0,3.0,2.0,,2.0,,3.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,22,198.0,384.0,6.0,,,,,93.0,,34.0,477.0,8.0,88.0,99.0,30.0,8.0,219.0,162.0,3.0,,,,7.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,55.0,50.0,17.0,13.0,,27.0,,1.0,2.0,2.0,145.0,138.0,17.0,212.0,67.0,,35.0,,320.0,29.0,45.0,36.0,9.0,1.0,194.0,45.0,45.0,,154.0,162.0,69.0,16.0,30.0,2478.0,1.0,2.0,4.0,680.0,25.0,69.0,14.0,12.0,232.0,232.0,,32.0,18.0,13.0,164.0,,8.0,24.0,466.0,11.0,3.0,471.0,33.0,212.0,2.0,,3.0,3.0,99.0,225.0,55.0,,79.0,2.0,693.0,12.0,2.0,1.0,30.0,8.0,1093.0,4.0,4.0,14.0,9.0,,3.0,22.0,6.0,2.0,10.0,,,10.0,,,11.0,,,4.0,,3.0,,,,,,6.0,5.0,118.0,3.0,,,,,,118.0,1.0,,31.0,,1.0,,3.0,,1.0,,,7.0,,1.0,,1.0,,1.0,,1.0,,,,,,,7.0,4.0,,,1.0,,,,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
4291,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,22,0.0,2.0,1.0,,,,,11.0,1.0,,13.0,,8.0,3.0,5.0,,10.0,3.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,6.0,1.0,,1.0,,1.0,,,,3.0,14.0,5.0,,3.0,2.0,1.0,3.0,,6.0,,,,,1.0,11.0,1.0,1.0,,4.0,1.0,1.0,1.0,,54.0,,1.0,,20.0,,2.0,6.0,2.0,10.0,10.0,,,1.0,1.0,4.0,,1.0,10.0,13.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,16.0,18.0,,1.0,,,20.0,1.0,,5.0,,,32.0,,,2.0,3.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,3.0,,,,,,,3.0,,,,,,,,,,,1.0,4.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,22,0.0,97.0,10.0,9.0,16.0,8.0,2.0,280.0,19.0,26.0,361.0,11.0,9.0,11.0,20.0,6.0,65.0,68.0,10.0,5.0,3.0,,5.0,3.0,,1.0,2.0,1.0,5.0,2.0,7.0,15.0,2.0,11.0,3.0,,,128.0,51.0,4.0,36.0,1.0,3.0,39.0,54.0,24.0,19.0,66.0,55.0,4.0,12.0,57.0,6.0,18.0,5.0,142.0,13.0,16.0,13.0,3.0,2.0,31.0,10.0,10.0,,69.0,27.0,12.0,6.0,3.0,1030.0,5.0,11.0,6.0,440.0,1.0,145.0,82.0,47.0,258.0,258.0,1.0,28.0,22.0,36.0,116.0,,10.0,165.0,346.0,18.0,16.0,115.0,19.0,12.0,33.0,26.0,108.0,83.0,227.0,448.0,7.0,20.0,39.0,7.0,455.0,17.0,8.0,7.0,13.0,11.0,759.0,16.0,16.0,19.0,10.0,13.0,29.0,9.0,4.0,4.0,1.0,,,2.0,,,3.0,,1.0,2.0,1.0,4.0,,,2.0,1.0,,3.0,4.0,6.0,1.0,2.0,2.0,1.0,,1.0,6.0,,,1.0,11.0,,1.0,,,,1.0,1.0,17.0,,2.0,2.0,,,1.0,,,2.0,,,,,1.0,2.0,1.0,,,3.0,1.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,
4115,22,140.0,296.0,32.0,3.0,6.0,3.0,,757.0,152.0,93.0,1047.0,2.0,33.0,24.0,34.0,6.0,188.0,148.0,24.0,1.0,4.0,3.0,8.0,32.0,,8.0,6.0,18.0,22.0,9.0,51.0,70.0,8.0,44.0,6.0,1.0,4.0,256.0,111.0,2.0,23.0,28.0,23.0,5.0,19.0,9.0,56.0,186.0,202.0,2.0,18.0,196.0,15.0,27.0,3.0,318.0,25.0,33.0,26.0,7.0,,57.0,21.0,21.0,,280.0,120.0,82.0,8.0,1.0,2286.0,9.0,16.0,19.0,1192.0,2.0,161.0,187.0,61.0,374.0,374.0,7.0,36.0,68.0,23.0,378.0,1.0,31.0,347.0,1007.0,5.0,26.0,332.0,62.0,18.0,128.0,5.0,36.0,31.0,458.0,936.0,10.0,160.0,125.0,4.0,1232.0,78.0,13.0,9.0,33.0,2.0,1758.0,37.0,37.0,65.0,18.0,80.0,21.0,26.0,5.0,11.0,,1.0,3.0,12.0,1.0,1.0,2.0,10.0,3.0,4.0,5.0,9.0,1.0,1.0,2.0,3.0,2.0,3.0,8.0,16.0,1.0,6.0,4.0,,,,16.0,2.0,,2.0,12.0,,1.0,2.0,1.0,1.0,,15.0,23.0,1.0,8.0,6.0,3.0,,1.0,1.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,,,2.0,4.0,3.0,,,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
