id,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
3565,27,7.0,17.0,136.0,5.0,2.0,23.0,4.0,5.0,3.0,,32.0,,3.0,5.0,50.0,,3.0,,1.0,16.0,10.0,,3.0,,,,,,,,,,,,,,,1.0,2.0,,,,,2.0,1.0,,,1.0,1.0,,,12.0,18.0,,,1.0,3.0,,4.0,,6.0,2.0,13.0,6.0,1.0,,,,17.0,2.0,30.0,2.0,,3.0,1.0,2.0,,5.0,2.0,,2.0,,22.0,16.0,8.0,3.0,1.0,,1.0,2.0,1.0,73.0,,1.0,,17.0,13.0,,10.0,,41.0,41.0,1.0,6.0,11.0,3.0,12.0,,1.0,,13.0,48.0,,3.0,28.0,11.0,,4.0,13.0,10.0,27.0,,61.0,2.0,3.0,11.0,,76.0,2.0,4.0,,109.0,,1.0,1.0,,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,4.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,27,8.0,47.0,384.0,3.0,,39.0,6.0,5.0,2.0,1.0,79.0,,5.0,8.0,113.0,,2.0,3.0,2.0,40.0,37.0,,5.0,1.0,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,1.0,,1.0,3.0,,1.0,,1.0,,,37.0,19.0,1.0,,2.0,2.0,,2.0,,,3.0,27.0,18.0,2.0,3.0,2.0,,9.0,9.0,28.0,5.0,,5.0,4.0,1.0,2.0,7.0,1.0,,1.0,,42.0,9.0,5.0,5.0,1.0,,5.0,3.0,1.0,128.0,,9.0,,18.0,26.0,,3.0,,57.0,57.0,4.0,9.0,6.0,2.0,28.0,,2.0,,37.0,107.0,1.0,8.0,49.0,8.0,3.0,17.0,8.0,3.0,44.0,4.0,94.0,4.0,8.0,15.0,,135.0,3.0,4.0,,206.0,,8.0,8.0,1.0,,3.0,1.0,8.0,10.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,4.0,3.0,1.0,,,,,,1.0,,,,7.0,,,1.0,,,,5.0,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,27,36.0,262.0,3020.0,1.0,7.0,173.0,12.0,19.0,13.0,13.0,331.0,10.0,20.0,21.0,485.0,12.0,77.0,45.0,27.0,295.0,241.0,2.0,32.0,17.0,2.0,1.0,,2.0,,1.0,,1.0,12.0,3.0,7.0,4.0,4.0,6.0,37.0,3.0,5.0,3.0,9.0,22.0,38.0,1.0,11.0,3.0,5.0,,,159.0,171.0,2.0,2.0,9.0,77.0,21.0,64.0,8.0,7.0,12.0,253.0,219.0,9.0,58.0,40.0,,75.0,40.0,207.0,35.0,5.0,50.0,44.0,6.0,40.0,90.0,52.0,2.0,52.0,,171.0,66.0,29.0,17.0,11.0,,15.0,21.0,13.0,644.0,8.0,8.0,,65.0,161.0,1.0,34.0,3.0,353.0,353.0,20.0,61.0,90.0,77.0,118.0,1.0,15.0,1.0,157.0,474.0,61.0,36.0,197.0,42.0,58.0,66.0,72.0,50.0,246.0,41.0,530.0,27.0,23.0,43.0,13.0,655.0,49.0,114.0,12.0,1310.0,8.0,45.0,45.0,34.0,25.0,83.0,7.0,40.0,30.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,3.0,43.0,2.0,1.0,,2.0,1.0,9.0,6.0,,1.0,,,,7.0,4.0,2.0,1.0,,28.0,6.0,,,,2.0,,22.0,1.0,,5.0,3.0,1.0,1.0,1.0,,,,,,1.0,3.0,2.0,,1.0,1.0,3.0,2.0,1.0,3.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,27,34.0,333.0,2776.0,3.0,10.0,108.0,15.0,31.0,26.0,18.0,399.0,3.0,44.0,13.0,476.0,6.0,81.0,38.0,18.0,224.0,202.0,,35.0,16.0,,1.0,,3.0,,2.0,,2.0,12.0,4.0,10.0,7.0,,2.0,9.0,7.0,7.0,6.0,12.0,33.0,60.0,4.0,56.0,3.0,4.0,2.0,4.0,154.0,156.0,1.0,4.0,7.0,52.0,24.0,14.0,3.0,37.0,9.0,317.0,227.0,7.0,35.0,21.0,,66.0,50.0,212.0,31.0,4.0,42.0,32.0,10.0,21.0,86.0,11.0,,11.0,,93.0,52.0,20.0,15.0,3.0,,17.0,28.0,19.0,645.0,3.0,26.0,,219.0,79.0,,76.0,3.0,619.0,619.0,22.0,56.0,78.0,52.0,206.0,2.0,25.0,1.0,244.0,456.0,22.0,46.0,140.0,32.0,35.0,210.0,182.0,147.0,353.0,41.0,707.0,27.0,49.0,50.0,15.0,665.0,68.0,51.0,6.0,1497.0,,73.0,73.0,49.0,52.0,42.0,3.0,56.0,89.0,,,,,,,,,,,,,,,,,,4.0,6.0,,,2.0,2.0,6.0,103.0,6.0,5.0,,5.0,3.0,12.0,5.0,2.0,1.0,1.0,,1.0,12.0,8.0,13.0,3.0,,44.0,20.0,,7.0,,6.0,,35.0,2.0,,11.0,2.0,2.0,,,2.0,,,,2.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,
4769,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,27,10.0,10.0,853.0,,3.0,44.0,,,,,66.0,39.0,,77.0,110.0,,,4.0,,69.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,2.0,,2.0,4.0,,2.0,2.0,6.0,,10.0,,,62.0,,232.0,10.0,,10.0,9.0,1.0,,,,,,,11.0,191.0,65.0,5.0,7.0,,,,,104.0,,,,17.0,79.0,,1.0,1.0,145.0,145.0,,10.0,,2.0,10.0,,,,15.0,51.0,,,60.0,,10.0,,,,62.0,,193.0,114.0,,220.0,,253.0,,,,332.0,,1.0,1.0,3.0,,,,,,28.0,18.0,7.0,18.0,,73.0,14.0,65.0,18.0,7.0,19.0,11.0,30.0,14.0,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,1.0,,1.0,,,,,,
10545,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,27,33.0,144.0,2827.0,,8.0,780.0,149.0,5.0,5.0,1.0,951.0,4.0,29.0,167.0,1726.0,8.0,43.0,44.0,39.0,225.0,187.0,,12.0,4.0,1.0,,,,,,2.0,2.0,1.0,,4.0,3.0,,5.0,12.0,1.0,1.0,2.0,3.0,8.0,8.0,,2.0,3.0,3.0,1.0,1.0,165.0,227.0,2.0,,2.0,45.0,4.0,49.0,9.0,15.0,10.0,180.0,167.0,2.0,93.0,61.0,3.0,437.0,61.0,846.0,33.0,,40.0,38.0,2.0,61.0,111.0,57.0,11.0,57.0,,446.0,383.0,284.0,15.0,16.0,,5.0,10.0,7.0,1970.0,14.0,1.0,,306.0,152.0,,69.0,4.0,385.0,385.0,5.0,110.0,112.0,45.0,582.0,,5.0,1.0,437.0,1661.0,23.0,16.0,852.0,269.0,93.0,18.0,22.0,22.0,618.0,3.0,1209.0,23.0,29.0,264.0,3.0,2039.0,16.0,83.0,9.0,2474.0,,9.0,9.0,31.0,7.0,71.0,10.0,25.0,10.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,7.0,2.0,2.0,2.0,,,4.0,,,2.0,,,,1.0,4.0,,2.0,,,4.0,,,,,,,6.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2517,27,25.0,49.0,2082.0,1.0,10.0,247.0,36.0,13.0,13.0,2.0,304.0,15.0,4.0,41.0,538.0,231.0,26.0,46.0,16.0,148.0,116.0,,12.0,,1.0,,,,,,,,2.0,,1.0,,,1.0,5.0,2.0,2.0,1.0,8.0,18.0,10.0,,17.0,4.0,,1.0,1.0,131.0,89.0,,,16.0,28.0,10.0,21.0,5.0,27.0,5.0,96.0,156.0,16.0,72.0,42.0,,209.0,24.0,303.0,24.0,,29.0,26.0,3.0,42.0,91.0,34.0,7.0,34.0,,227.0,167.0,70.0,10.0,18.0,2.0,9.0,8.0,3.0,695.0,15.0,,,27.0,240.0,,59.0,3.0,344.0,344.0,1.0,52.0,36.0,28.0,58.0,4.0,9.0,2.0,152.0,521.0,16.0,17.0,272.0,100.0,72.0,21.0,55.0,54.0,260.0,7.0,502.0,51.0,4.0,128.0,,719.0,22.0,68.0,299.0,1428.0,,22.0,22.0,33.0,6.0,53.0,6.0,17.0,11.0,,,,,,,,,,,,,,,,,,4.0,3.0,,,1.0,,2.0,26.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,2.0,7.0,3.0,2.0,1.0,,1.0,12.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
8969,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,27,2.0,5.0,91.0,1.0,2.0,30.0,,,,,11.0,,,1.0,41.0,,,4.0,3.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,1.0,1.0,,,,,,3.0,10.0,1.0,10.0,7.0,,,3.0,17.0,1.0,,1.0,1.0,,7.0,4.0,2.0,,2.0,,24.0,10.0,9.0,,1.0,1.0,,,,47.0,1.0,,,,4.0,,,,6.0,6.0,,4.0,7.0,1.0,6.0,,,,,41.0,1.0,,34.0,1.0,10.0,1.0,,,,,13.0,1.0,,3.0,,47.0,,3.0,,69.0,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,27,35.0,35.0,3150.0,,14.0,294.0,6.0,,,,305.0,147.0,,368.0,599.0,,,7.0,,232.0,185.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,349.0,,,,1.0,,2.0,7.0,,8.0,3.0,9.0,,19.0,,1.0,195.0,1.0,746.0,35.0,,43.0,38.0,5.0,,,,,,,128.0,629.0,308.0,13.0,32.0,,1.0,,,467.0,,,,49.0,250.0,1.0,19.0,5.0,374.0,374.0,,46.0,,1.0,93.0,,1.0,,82.0,322.0,1.0,1.0,342.0,10.0,19.0,,,,195.0,,625.0,341.0,,734.0,,967.0,1.0,,,1330.0,,,,4.0,1.0,,3.0,,,185.0,167.0,31.0,56.0,6.0,306.0,63.0,240.0,169.0,10.0,53.0,31.0,86.0,67.0,,8.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,38.0,7.0,,,5.0,,3.0,,,,,,
2569,27,3.0,2.0,215.0,1.0,2.0,6.0,,,,,17.0,6.0,,17.0,23.0,,,,,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,1.0,,1.0,,,,,,,28.0,,63.0,2.0,,2.0,2.0,,,,,,,,2.0,59.0,17.0,,,,,,,29.0,,,,10.0,5.0,,1.0,1.0,45.0,45.0,,3.0,,,3.0,,,,5.0,10.0,,,9.0,1.0,,,,,28.0,,59.0,35.0,,62.0,,68.0,,,,85.0,,,,,,,,,,8.0,6.0,,1.0,,18.0,6.0,13.0,6.0,,2.0,2.0,4.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,
4713,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,27,35.0,279.0,2424.0,7.0,7.0,164.0,18.0,3.0,3.0,41.0,310.0,3.0,53.0,17.0,471.0,,230.0,143.0,28.0,225.0,187.0,2.0,27.0,25.0,3.0,1.0,,1.0,2.0,6.0,4.0,13.0,5.0,4.0,18.0,11.0,,2.0,18.0,9.0,9.0,7.0,9.0,25.0,56.0,3.0,34.0,5.0,4.0,4.0,3.0,169.0,117.0,3.0,2.0,6.0,41.0,14.0,24.0,4.0,4.0,11.0,355.0,222.0,6.0,36.0,25.0,,100.0,74.0,249.0,28.0,5.0,38.0,32.0,6.0,25.0,229.0,19.0,,19.0,,145.0,58.0,33.0,17.0,6.0,3.0,9.0,20.0,21.0,717.0,8.0,2.0,,100.0,124.0,,39.0,3.0,418.0,418.0,16.0,17.0,84.0,41.0,185.0,1.0,31.0,,163.0,440.0,22.0,29.0,194.0,36.0,36.0,21.0,28.0,28.0,341.0,160.0,582.0,12.0,65.0,39.0,10.0,748.0,66.0,23.0,,1164.0,7.0,58.0,58.0,58.0,19.0,16.0,4.0,39.0,7.0,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,3.0,2.0,,24.0,2.0,2.0,,4.0,4.0,16.0,,,1.0,,,,9.0,5.0,10.0,3.0,,,22.0,,,,2.0,,,1.0,,4.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,,4.0,7.0,,,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
7934,27,11.0,28.0,650.0,5.0,3.0,241.0,20.0,1.0,1.0,,144.0,5.0,,40.0,384.0,5.0,5.0,13.0,7.0,50.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,45.0,,,3.0,5.0,,5.0,2.0,3.0,4.0,23.0,32.0,3.0,44.0,26.0,1.0,59.0,10.0,198.0,6.0,,10.0,8.0,2.0,26.0,11.0,19.0,,19.0,,66.0,112.0,71.0,4.0,3.0,8.0,,,,440.0,1.0,,1.0,101.0,12.0,1.0,8.0,1.0,81.0,81.0,1.0,31.0,13.0,5.0,167.0,3.0,,,45.0,372.0,1.0,,256.0,50.0,44.0,8.0,4.0,4.0,79.0,,201.0,25.0,,84.0,,453.0,,10.0,8.0,563.0,,3.0,3.0,3.0,1.0,9.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
4847,27,26.0,135.0,2195.0,1.0,14.0,669.0,45.0,3.0,3.0,3.0,710.0,2.0,43.0,67.0,1376.0,8.0,23.0,37.0,14.0,220.0,103.0,,14.0,4.0,1.0,,,,,3.0,,3.0,2.0,,4.0,,,4.0,22.0,3.0,3.0,6.0,3.0,20.0,20.0,,1.0,,,1.0,3.0,196.0,168.0,1.0,,5.0,34.0,5.0,24.0,5.0,5.0,5.0,99.0,137.0,5.0,49.0,23.0,2.0,201.0,27.0,445.0,25.0,,35.0,31.0,4.0,23.0,120.0,65.0,4.0,65.0,,358.0,196.0,149.0,7.0,8.0,1.0,5.0,11.0,5.0,1564.0,9.0,1.0,,258.0,90.0,,31.0,2.0,263.0,263.0,5.0,68.0,95.0,34.0,587.0,1.0,16.0,,248.0,1356.0,18.0,16.0,737.0,82.0,49.0,33.0,9.0,9.0,325.0,7.0,858.0,16.0,43.0,112.0,,1586.0,26.0,59.0,10.0,1936.0,,16.0,16.0,16.0,3.0,45.0,8.0,20.0,28.0,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,4.0,2.0,1.0,,,,3.0,,,3.0,,,,12.0,5.0,1.0,,,,1.0,,,,2.0,,,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,27,29.0,238.0,2380.0,3.0,7.0,139.0,21.0,,,53.0,505.0,,109.0,29.0,644.0,1.0,155.0,188.0,7.0,193.0,122.0,1.0,31.0,44.0,,,4.0,4.0,4.0,14.0,5.0,23.0,15.0,11.0,28.0,14.0,2.0,1.0,8.0,10.0,12.0,11.0,1.0,11.0,55.0,7.0,45.0,7.0,3.0,5.0,5.0,234.0,45.0,7.0,4.0,,27.0,16.0,6.0,5.0,,4.0,276.0,239.0,,20.0,15.0,,125.0,43.0,223.0,26.0,13.0,42.0,35.0,7.0,15.0,312.0,3.0,,3.0,,194.0,59.0,36.0,18.0,2.0,,14.0,19.0,29.0,927.0,2.0,8.0,,144.0,125.0,,39.0,3.0,488.0,488.0,21.0,,24.0,27.0,315.0,,35.0,2.0,250.0,605.0,9.0,33.0,185.0,35.0,20.0,47.0,6.0,6.0,450.0,152.0,787.0,2.0,128.0,47.0,36.0,966.0,80.0,11.0,1.0,1323.0,4.0,66.0,66.0,24.0,27.0,7.0,1.0,54.0,17.0,,,,,,,,,,,,,,,,,,,10.0,2.0,,1.0,,3.0,6.0,2.0,2.0,,1.0,1.0,3.0,,,2.0,1.0,,2.0,6.0,2.0,10.0,2.0,,,10.0,,,,2.0,,,3.0,,9.0,6.0,1.0,2.0,2.0,1.0,,1.0,,,2.0,8.0,2.0,,1.0,2.0,,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
4474,27,20.0,34.0,1561.0,3.0,13.0,262.0,20.0,10.0,10.0,2.0,373.0,2.0,3.0,18.0,625.0,127.0,32.0,19.0,10.0,98.0,86.0,,11.0,1.0,,,2.0,,,,,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,1.0,5.0,1.0,2.0,,1.0,1.0,,143.0,106.0,,,19.0,46.0,1.0,15.0,6.0,8.0,4.0,106.0,92.0,19.0,44.0,22.0,,75.0,16.0,230.0,17.0,2.0,15.0,14.0,1.0,22.0,43.0,42.0,2.0,42.0,,314.0,75.0,51.0,3.0,22.0,2.0,4.0,8.0,4.0,743.0,5.0,6.0,,8.0,259.0,1.0,18.0,1.0,267.0,267.0,7.0,56.0,43.0,46.0,62.0,2.0,,,206.0,619.0,23.0,12.0,300.0,46.0,44.0,51.0,72.0,72.0,259.0,7.0,521.0,5.0,3.0,31.0,1.0,749.0,5.0,39.0,141.0,1260.0,,16.0,16.0,4.0,9.0,31.0,5.0,22.0,30.0,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,64.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,7.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10475,27,26.0,142.0,1868.0,7.0,15.0,519.0,50.0,9.0,9.0,7.0,876.0,3.0,67.0,78.0,1386.0,5.0,12.0,12.0,22.0,119.0,62.0,,22.0,9.0,,1.0,2.0,3.0,,2.0,,2.0,4.0,5.0,7.0,1.0,2.0,,9.0,1.0,6.0,8.0,9.0,20.0,34.0,4.0,25.0,1.0,,,,269.0,132.0,1.0,,5.0,47.0,13.0,28.0,5.0,8.0,4.0,101.0,150.0,5.0,22.0,5.0,3.0,136.0,30.0,336.0,19.0,6.0,23.0,19.0,4.0,5.0,48.0,51.0,3.0,51.0,,407.0,113.0,78.0,7.0,4.0,,8.0,18.0,7.0,1537.0,8.0,3.0,,110.0,399.0,,54.0,2.0,233.0,233.0,12.0,43.0,77.0,47.0,542.0,,17.0,,451.0,1370.0,25.0,26.0,553.0,80.0,22.0,34.0,17.0,17.0,544.0,19.0,1018.0,17.0,67.0,115.0,2.0,1554.0,37.0,73.0,5.0,1929.0,,14.0,14.0,39.0,10.0,45.0,6.0,25.0,26.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,3.0,9.0,4.0,3.0,,,,5.0,,,5.0,,,,10.0,,1.0,1.0,1.0,,13.0,,,,4.0,,,14.0,,3.0,1.0,1.0,,,2.0,,,,,,6.0,,,1.0,2.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8240,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
