id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
3452,274,37.0,4.0,,,87.0,,3.0,,124.0,1.0,27.0,28.0,18.0,3.0,74.0,33.0,21.0,1.0,3.0,11.0,1.0,,,4.0,,,,6.0,7.0,4.0,8.0,7.0,,3.0,3.0,3.0,1.0,,,1.0,,1.0,17.0,1.0,6.0,11.0,1.0,3.0,2.0,47.0,27.0,0.0,5.0,2.0,13.0,4.0,8.0,,1.0,,20.0,4.0,73.0,61.0,2.0,5.0,4.0,,,12.0,4.0,9.0,,38.0,8.0,2.0,15.0,13.0,2.0,2.0,,,,4.0,30.0,5.0,5.0,23.0,7.0,3.0,12.0,,815.0,1.0,2.0,1.0,9.0,162.0,35.0,27.0,6.0,1.0,95.0,95.0,3.0,11.0,13.0,13.0,57.0,9.0,61.0,121.0,11.0,3.0,44.0,5.0,5.0,20.0,,1.0,1.0,84.0,122.0,,5.0,1.0,2.0,165.0,22.0,4.0,10.0,14.0,,2.0,314.0,46.0,21.0,21.0,10.0,2.0,9.0,6.0,6.0,,2.0,6.0,4.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.0,1.0,1.0,,0.0,1.0,,0.0,2.0,2.0,16.0,,,,1.0,,,,1.0,1.0,,0.0,,,,,,,,1.0,,,,,0.0,,2.0,,,,,,,1.0,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,274,147.0,10.0,,5.0,188.0,2.0,1.0,9.0,330.0,70.0,16.0,22.0,19.0,4.0,179.0,87.0,9.0,5.0,13.0,2.0,,,1.0,2.0,,,,,1.0,4.0,1.0,2.0,3.0,7.0,,1.0,1.0,1.0,,2.0,2.0,4.0,12.0,2.0,,6.0,,2.0,1.0,77.0,95.0,2.0,,4.0,34.0,5.0,21.0,1.0,15.0,12.0,7.0,5.0,65.0,97.0,4.0,38.0,22.0,,1.0,69.0,6.0,10.0,4.0,166.0,18.0,2.0,24.0,21.0,3.0,2.0,2.0,1.0,1.0,22.0,33.0,17.0,17.0,37.0,74.0,43.0,8.0,8.0,1498.0,4.0,6.0,9.0,6.0,424.0,134.0,5.0,55.0,,219.0,219.0,6.0,61.0,28.0,34.0,149.0,3.0,91.0,326.0,15.0,15.0,179.0,28.0,38.0,32.0,1.0,32.0,31.0,131.0,282.0,14.0,1.0,30.0,1.0,429.0,14.0,6.0,1.0,37.0,1.0,120.0,821.0,23.0,21.0,21.0,17.0,6.0,21.0,7.0,19.0,,,,7.0,,,,1.0,2.0,,1.0,,,,,1.0,,2.0,,5.0,,,,,5.0,5.0,1.0,,,,,,,,,,,0.0,2.0,,3.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,274,550.0,32.0,,1.0,927.0,4.0,17.0,41.0,1476.0,15.0,51.0,30.0,37.0,10.0,188.0,106.0,25.0,11.0,18.0,19.0,2.0,1.0,,7.0,,,1.0,4.0,8.0,2.0,13.0,7.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,11.0,25.0,3.0,7.0,22.0,4.0,5.0,1.0,336.0,189.0,,2.0,1.0,37.0,5.0,30.0,,4.0,1.0,30.0,3.0,158.0,141.0,1.0,33.0,18.0,,3.0,151.0,7.0,15.0,,325.0,35.0,4.0,28.0,26.0,2.0,3.0,,,,18.0,76.0,17.0,17.0,442.0,111.0,91.0,3.0,5.0,2948.0,4.0,10.0,8.0,15.0,1611.0,397.0,123.0,36.0,1.0,263.0,263.0,19.0,47.0,123.0,37.0,522.0,16.0,424.0,1462.0,14.0,18.0,591.0,45.0,33.0,74.0,,5.0,5.0,489.0,1039.0,10.0,17.0,52.0,1.0,1625.0,36.0,15.0,2.0,38.0,,15.0,2050.0,76.0,43.0,43.0,32.0,31.0,41.0,7.0,20.0,,0.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,,4.0,,,1.0,,3.0,,8.0,,4.0,3.0,,1.0,1.0,11.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15111,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20929,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,274,596.0,112.0,20.0,39.0,814.0,16.0,3.0,116.0,1371.0,3.0,26.0,16.0,35.0,23.0,297.0,206.0,6.0,7.0,34.0,5.0,,,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,9.0,2.0,1.0,12.0,,,,270.0,262.0,11.0,,6.0,36.0,5.0,31.0,94.0,14.0,28.0,11.0,9.0,112.0,110.0,6.0,26.0,8.0,,3.0,354.0,3.0,33.0,20.0,590.0,35.0,2.0,39.0,33.0,6.0,1.0,6.0,6.0,2.0,8.0,76.0,32.0,32.0,417.0,266.0,132.0,11.0,4.0,3150.0,0.0,23.0,31.0,3.0,1624.0,244.0,307.0,246.0,4.0,543.0,543.0,22.0,84.0,156.0,36.0,464.0,5.0,368.0,1271.0,12.0,54.0,646.0,263.0,26.0,20.0,85.0,146.0,62.0,594.0,1241.0,75.0,3.0,283.0,1.0,1741.0,13.0,,,54.0,4.0,3.0,2208.0,21.0,28.0,28.0,33.0,15.0,8.0,22.0,33.0,9.0,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,15.0,,11.0,3.0,,,,6.0,20.0,3.0,,,,,1.0,,,,,,,2.0,,9.0,,14.0,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14548,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9426,274,1124.0,67.0,,2.0,441.0,21.0,2.0,114.0,1563.0,22.0,65.0,111.0,31.0,7.0,296.0,111.0,12.0,4.0,9.0,8.0,,,0.0,7.0,,,2.0,4.0,9.0,1.0,5.0,3.0,,2.0,1.0,2.0,0.0,2.0,,1.0,1.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,120.0,177.0,2.0,1.0,3.0,31.0,3.0,18.0,,1.0,5.0,5.0,12.0,104.0,170.0,3.0,107.0,53.0,1.0,1.0,183.0,,13.0,,780.0,31.0,3.0,44.0,39.0,5.0,,1.0,1.0,0.0,53.0,206.0,45.0,45.0,715.0,346.0,209.0,12.0,23.0,2670.0,13.0,4.0,7.0,7.0,1831.0,74.0,235.0,15.0,2.0,364.0,364.0,1.0,109.0,67.0,31.0,265.0,6.0,126.0,1520.0,17.0,11.0,1251.0,146.0,107.0,18.0,,6.0,6.0,230.0,635.0,66.0,2.0,227.0,,1880.0,16.0,2.0,,30.0,1.0,31.0,2282.0,30.0,19.0,19.0,19.0,7.0,14.0,2.0,17.0,4.0,,,,2.0,,,3.0,3.0,,1.0,,,,,0.0,1.0,5.0,,26.0,,,,,1.0,2.0,,,,2.0,,1.0,,,4.0,,,,7.0,2.0,,,1.0,,,,,,,,2.0,,,,0.0,,1.0,,,,,,,,,,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23659,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446,274,125.0,13.0,,2.0,161.0,1.0,3.0,13.0,284.0,1.0,14.0,8.0,29.0,7.0,102.0,58.0,11.0,4.0,11.0,8.0,0.0,,3.0,1.0,,,,,2.0,2.0,5.0,3.0,,2.0,2.0,1.0,4.0,1.0,,2.0,1.0,4.0,13.0,1.0,2.0,11.0,1.0,2.0,,68.0,62.0,1.0,2.0,2.0,21.0,3.0,13.0,5.0,6.0,3.0,18.0,9.0,63.0,67.0,2.0,9.0,4.0,,2.0,43.0,,10.0,,92.0,8.0,1.0,16.0,15.0,1.0,,1.0,1.0,1.0,4.0,18.0,4.0,4.0,93.0,23.0,18.0,10.0,,844.0,,5.0,7.0,5.0,337.0,45.0,55.0,17.0,4.0,132.0,132.0,6.0,24.0,32.0,21.0,90.0,7.0,102.0,278.0,14.0,12.0,143.0,23.0,9.0,32.0,,9.0,9.0,135.0,209.0,4.0,6.0,22.0,,343.0,15.0,7.0,21.0,25.0,2.0,2.0,556.0,37.0,29.0,29.0,13.0,10.0,21.0,4.0,16.0,2.0,3.0,,2.0,,1.0,,2.0,1.0,,0.0,,,,,2.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21957,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,274,660.0,56.0,1.0,6.0,875.0,6.0,6.0,78.0,1529.0,7.0,8.0,14.0,31.0,12.0,236.0,135.0,2.0,12.0,16.0,,,,,3.0,,,,1.0,1.0,1.0,1.0,,2.0,4.0,,2.0,1.0,3.0,,7.0,2.0,12.0,10.0,,,9.0,1.0,1.0,1.0,194.0,162.0,1.0,,2.0,31.0,4.0,37.0,6.0,4.0,19.0,15.0,8.0,90.0,92.0,2.0,30.0,9.0,,1.0,199.0,,24.0,,495.0,26.0,,30.0,27.0,3.0,,0.0,0.0,0.0,9.0,54.0,36.0,36.0,413.0,226.0,182.0,8.0,5.0,2228.0,,7.0,11.0,2.0,1630.0,191.0,229.0,50.0,2.0,240.0,240.0,5.0,66.0,91.0,31.0,592.0,8.0,320.0,1469.0,19.0,18.0,708.0,104.0,30.0,21.0,5.0,28.0,23.0,395.0,1014.0,26.0,6.0,127.0,,1694.0,14.0,10.0,5.0,40.0,5.0,7.0,2000.0,4.0,26.0,26.0,23.0,15.0,15.0,7.0,24.0,9.0,,1.0,1.0,,,,,,,2.0,,,,,,,4.0,,8.0,4.0,,,,3.0,5.0,2.0,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454,274,72.0,13.0,,5.0,262.0,,27.0,9.0,329.0,,148.0,65.0,35.0,17.0,296.0,190.0,49.0,6.0,27.0,40.0,3.0,3.0,5.0,7.0,,,2.0,10.0,13.0,10.0,21.0,10.0,5.0,17.0,7.0,5.0,9.0,,,3.0,3.0,6.0,38.0,5.0,6.0,19.0,8.0,5.0,2.0,119.0,70.0,4.0,10.0,,46.0,10.0,15.0,,19.0,8.0,51.0,7.0,281.0,141.0,,16.0,12.0,,,54.0,22.0,55.0,,152.0,32.0,8.0,53.0,46.0,7.0,7.0,1.0,1.0,1.0,12.0,77.0,4.0,4.0,110.0,20.0,15.0,20.0,3.0,2909.0,,8.0,20.0,21.0,487.0,117.0,87.0,41.0,4.0,396.0,396.0,19.0,24.0,27.0,46.0,129.0,24.0,170.0,306.0,14.0,28.0,92.0,26.0,16.0,45.0,,27.0,27.0,294.0,445.0,0.0,34.0,13.0,32.0,510.0,55.0,5.0,3.0,12.0,3.0,2.0,965.0,155.0,107.0,107.0,40.0,8.0,24.0,17.0,9.0,10.0,3.0,12.0,4.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,,,5.0,,5.0,8.0,3.0,,2.0,9.0,,2.0,2.0,43.0,5.0,1.0,,2.0,1.0,,1.0,,2.0,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,2.0,1.0,3.0,0.0,,,,2.0,,1.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,274,24.0,1.0,,,38.0,,2.0,1.0,62.0,,1.0,6.0,8.0,1.0,20.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11.0,,,,4.0,,4.0,,,,9.0,2.0,18.0,16.0,,,,,,5.0,1.0,1.0,,17.0,2.0,,5.0,3.0,2.0,,,,,,7.0,1.0,1.0,20.0,6.0,5.0,3.0,,210.0,,,,,73.0,7.0,11.0,2.0,,34.0,34.0,2.0,2.0,7.0,4.0,23.0,,12.0,61.0,3.0,,25.0,3.0,,4.0,,,,20.0,50.0,1.0,2.0,3.0,,75.0,,2.0,6.0,1.0,,,122.0,2.0,8.0,8.0,8.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14149,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,274,336.0,43.0,32.0,51.0,903.0,3.0,32.0,66.0,1188.0,8.0,19.0,10.0,36.0,10.0,170.0,73.0,44.0,27.0,43.0,11.0,2.0,2.0,2.0,5.0,2.0,9.0,3.0,1.0,1.0,10.0,12.0,15.0,4.0,17.0,3.0,5.0,4.0,13.0,2.0,7.0,5.0,26.0,52.0,9.0,16.0,53.0,1.0,5.0,2.0,461.0,185.0,12.0,4.0,,48.0,23.0,29.0,111.0,55.0,23.0,30.0,6.0,120.0,165.0,,7.0,3.0,,,110.0,17.0,17.0,4.0,311.0,29.0,9.0,35.0,29.0,6.0,3.0,7.0,6.0,6.0,3.0,44.0,20.0,20.0,407.0,58.0,38.0,11.0,1.0,2601.0,,30.0,45.0,29.0,1403.0,217.0,324.0,249.0,1.0,502.0,502.0,19.0,59.0,107.0,48.0,257.0,19.0,555.0,1159.0,15.0,76.0,383.0,73.0,7.0,92.0,94.0,174.0,82.0,705.0,1227.0,10.0,36.0,96.0,4.0,1436.0,71.0,11.0,7.0,45.0,5.0,8.0,2067.0,128.0,62.0,62.0,45.0,19.0,65.0,30.0,27.0,4.0,13.0,19.0,9.0,20.0,6.0,1.0,,7.0,,2.0,,,,,7.0,4.0,6.0,1.0,0.0,8.0,,6.0,7.0,37.0,21.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,,1.0,,,2.0,,25.0,2.0,1.0,2.0,,1.0,,,5.0,4.0,,,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,274,60.0,8.0,,,230.0,,35.0,3.0,290.0,,188.0,120.0,32.0,7.0,221.0,164.0,58.0,7.0,21.0,31.0,1.0,4.0,,11.0,,,4.0,10.0,18.0,7.0,22.0,15.0,5.0,15.0,4.0,11.0,6.0,1.0,,4.0,2.0,7.0,47.0,4.0,9.0,28.0,6.0,6.0,2.0,135.0,50.0,1.0,20.0,,20.0,8.0,10.0,,8.0,,30.0,9.0,262.0,158.0,,18.0,14.0,,,42.0,11.0,34.0,,112.0,29.0,14.0,33.0,28.0,5.0,7.0,1.0,,1.0,14.0,164.0,4.0,4.0,94.0,16.0,8.0,11.0,2.0,2444.0,,13.0,9.0,31.0,460.0,87.0,80.0,23.0,3.0,303.0,303.0,12.0,9.0,29.0,20.0,119.0,26.0,119.0,290.0,13.0,22.0,85.0,12.0,18.0,14.0,,8.0,8.0,219.0,383.0,1.0,42.0,6.0,35.0,460.0,65.0,12.0,3.0,7.0,1.0,2.0,790.0,109.0,78.0,78.0,28.0,12.0,6.0,11.0,4.0,1.0,1.0,18.0,3.0,4.0,,4.0,3.0,14.0,5.0,1.0,,,1.0,,4.0,11.0,6.0,,2.0,3.0,,,,84.0,,,,1.0,5.0,,3.0,,,,6.0,,3.0,,,,,,1.0,,,1.0,2.0,,,4.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,274,1316.0,94.0,,,524.0,24.0,1.0,139.0,1840.0,4.0,38.0,106.0,28.0,18.0,158.0,72.0,14.0,1.0,1.0,13.0,1.0,1.0,1.0,11.0,,,,8.0,13.0,1.0,8.0,5.0,,0.0,4.0,4.0,1.0,,,1.0,,,1.0,0.0,,2.0,3.0,3.0,0.0,110.0,150.0,,2.0,4.0,16.0,1.0,7.0,,,,5.0,3.0,80.0,150.0,4.0,112.0,60.0,,2.0,164.0,2.0,30.0,,624.0,25.0,0.0,37.0,30.0,7.0,,,,,60.0,152.0,58.0,58.0,692.0,355.0,249.0,10.0,20.0,2343.0,11.0,,1.0,5.0,2049.0,222.0,137.0,16.0,2.0,265.0,265.0,,88.0,62.0,16.0,654.0,9.0,117.0,1813.0,8.0,1.0,1410.0,156.0,112.0,12.0,,,,189.0,670.0,78.0,1.0,249.0,1.0,2080.0,15.0,1.0,3.0,23.0,,4.0,2397.0,25.0,12.0,12.0,14.0,15.0,8.0,,14.0,6.0,,1.0,,,,,5.0,0.0,,,,,,,1.0,,7.0,,14.0,1.0,,,,1.0,,,,,,,1.0,,,7.0,1.0,,,8.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,274,153.0,14.0,,,58.0,1.0,,15.0,211.0,2.0,7.0,14.0,8.0,2.0,59.0,35.0,4.0,1.0,0.0,3.0,,,,3.0,,,,1.0,3.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,13.0,33.0,,2.0,2.0,8.0,,4.0,,,,2.0,2.0,16.0,27.0,2.0,25.0,14.0,,1.0,31.0,1.0,3.0,,112.0,6.0,,18.0,16.0,2.0,,,,,14.0,29.0,4.0,4.0,74.0,57.0,25.0,4.0,6.0,558.0,2.0,0.0,,3.0,262.0,37.0,15.0,3.0,2.0,62.0,62.0,2.0,17.0,14.0,8.0,68.0,2.0,17.0,206.0,4.0,0.0,167.0,30.0,25.0,1.0,,,,40.0,100.0,16.0,,46.0,,267.0,5.0,,2.0,8.0,,3.0,346.0,10.0,2.0,2.0,5.0,2.0,1.0,,5.0,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49144,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24220,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
